filename	ATTRIBUTE_Code	ATTRIBUTE_Replicate	ATTRIBUTE_polarity	ATTRIBUTE_Type	ATTRIBUTE_Family	ATTRIBUTE_Genus	ATTRIBUTE_Species	ATTRIBUTE_Organe	ATTRIBUTE_Broad_organ	ATTRIBUTE_Tissue	ATTRIBUTE_Subsystem	ATTRIBUTE_Sppart	is_approximate_match	is_synonym	matched_name	nomenclature_code	score	search_string	taxon.flags	taxon.is_suppressed	taxon.is_suppressed_from_synth	taxon.name	taxon.ott_id	taxon.rank	taxon.source	taxon.synonyms	taxon.tax_sources	taxon.unique_name	_merge
LQ-01-61-45_01_pos.mzML	V101528	1	positive	Sample	Celastraceae	Maytenus	maytenus cymosus	Bark_Stems	woody vegetative	woody tissue	aboveground	Maytenus_cymosus|Bark_Stems	True	False	Maytenus cymosa	ICN	0.8666666746139526	maytenus cymosus	[]	False	False	Gymnosporia buxifolia	906548.0	species	ott3.3draft1	['Catha buxifolia', 'Celastrus andongensis', 'Celastrus buxifolius', 'Celastrus cymosus', 'Evonymoides buxifolia', 'Gymnosporia beniensis', 'Gymnosporia bequaertii', 'Gymnosporia brevipetala', 'Gymnosporia condensata', 'Gymnosporia nyassica', 'Maytenus andongensis', 'Maytenus angolensis', 'Maytenus brevipetala', 'Maytenus cymosa']	['ncbi:379240', 'gbif:3791606']	Gymnosporia buxifolia	both
LQ-01-61-46_01_pos.mzML	V113998	1	positive	Sample	Celastraceae	Maytenus	maytenus linearis	Leaves	photosynthetic	green tissue	aboveground	Maytenus_linearis|Leaves	True	False	Maytenus inermis	ICN	0.8125	maytenus linearis	[]	False	False	Maytenus inermis	7631439.0	species	ott3.3draft1	[]	['gbif:9216803']	Maytenus inermis	both
LQ-01-61-47_01_pos.mzML	V113999	1	positive	Sample	Celastraceae	Maytenus	maytenus linearis	Underground_parts	multiple	multiple	belowground	Maytenus_linearis|Underground_parts	True	False	Maytenus inermis	ICN	0.8125	maytenus linearis	[]	False	False	Maytenus inermis	7631439.0	species	ott3.3draft1	[]	['gbif:9216803']	Maytenus inermis	both
LQ-01-61-48_01_pos.mzML	V105100	1	positive	Sample	Celastraceae	Maytenus	maytenus mekongensis	Leaves	photosynthetic	green tissue	aboveground	Maytenus_mekongensis|Leaves	True	False	Maytenus andongensis	ICN	0.8500000238418579	maytenus mekongensis	[]	False	False	Gymnosporia buxifolia	906548.0	species	ott3.3draft1	['Catha buxifolia', 'Celastrus andongensis', 'Celastrus buxifolius', 'Celastrus cymosus', 'Evonymoides buxifolia', 'Gymnosporia beniensis', 'Gymnosporia bequaertii', 'Gymnosporia brevipetala', 'Gymnosporia condensata', 'Gymnosporia nyassica', 'Maytenus andongensis', 'Maytenus angolensis', 'Maytenus brevipetala', 'Maytenus cymosa']	['ncbi:379240', 'gbif:3791606']	Gymnosporia buxifolia	both
LQ-01-61-49_01_pos.mzML	V105101	1	positive	Sample	Celastraceae	Maytenus	maytenus mekongensis	Stems	woody vegetative	woody tissue	aboveground	Maytenus_mekongensis|Stems	True	False	Maytenus andongensis	ICN	0.8500000238418579	maytenus mekongensis	[]	False	False	Gymnosporia buxifolia	906548.0	species	ott3.3draft1	['Catha buxifolia', 'Celastrus andongensis', 'Celastrus buxifolius', 'Celastrus cymosus', 'Evonymoides buxifolia', 'Gymnosporia beniensis', 'Gymnosporia bequaertii', 'Gymnosporia brevipetala', 'Gymnosporia condensata', 'Gymnosporia nyassica', 'Maytenus andongensis', 'Maytenus angolensis', 'Maytenus brevipetala', 'Maytenus cymosa']	['ncbi:379240', 'gbif:3791606']	Gymnosporia buxifolia	both
LQ-01-61-50_01_pos.mzML	V105102	1	positive	Sample	Celastraceae	Maytenus	maytenus mekongensis	Roots	roots	root tissue	belowground	Maytenus_mekongensis|Roots	True	False	Maytenus andongensis	ICN	0.8500000238418579	maytenus mekongensis	[]	False	False	Gymnosporia buxifolia	906548.0	species	ott3.3draft1	['Catha buxifolia', 'Celastrus andongensis', 'Celastrus buxifolius', 'Celastrus cymosus', 'Evonymoides buxifolia', 'Gymnosporia beniensis', 'Gymnosporia bequaertii', 'Gymnosporia brevipetala', 'Gymnosporia condensata', 'Gymnosporia nyassica', 'Maytenus andongensis', 'Maytenus angolensis', 'Maytenus brevipetala', 'Maytenus cymosa']	['ncbi:379240', 'gbif:3791606']	Gymnosporia buxifolia	both
LQ-01-61-51_01_pos.mzML	V106281	1	positive	Sample	Celastraceae	Maytenus	maytenus polycantha	Aerial_parts	multiple	multiple	aboveground	Maytenus_polycantha|Aerial_parts	True	False	Maytenus oligantha	ICN	0.8333333134651184	maytenus polycantha	[]	False	False	Gymnosporia graciliramula	6092740.0	species	ott3.3draft1	['Maytenus graciliramulus', 'Maytenus longlinensis', 'Maytenus oligantha', 'Maytenus pseudoracemosa']	['gbif:3790961']	Gymnosporia graciliramula	both
LQ-01-61-52_01_pos.mzML	V116016	1	positive	Sample	Celastraceae	Maytenus	maytenus senegalensis	Leaves	photosynthetic	green tissue	aboveground	Maytenus_senegalensis|Leaves	False	True	Maytenus senegalensis	ICN	1.0	maytenus senegalensis	[]	False	False	Gymnosporia senegalensis	170566.0	species	ott3.3draft1	['Catha decolor', 'Catha montana', 'Catha senegalensis', 'Celastrus coriaceus', 'Celastrus crenatus', 'Celastrus decolor', 'Celastrus glaucus', 'Celastrus montanus', 'Celastrus obovatus', 'Celastrus pallidus', 'Celastrus phyllacanthus', 'Celastrus saharae', 'Celastrus senegalensis', 'Celastrus senegalensis pumilus', 'Gymnosporia baumii', 'Gymnosporia benguelensis', 'Gymnosporia crenulata', 'Gymnosporia eminiana', 'Gymnosporia eremoecusa', 'Gymnosporia europaea', 'Gymnosporia intermedia', 'Gymnosporia montana', 'Gymnosporia saharae', 'Gymnosporia senegalensis angustifolia', 'Gymnosporia senegalensis inermis', 'Gymnosporia senegalensis spinosa', 'Maytenus baumii', 'Maytenus senegalensis', 'Staphylea montana']	['ncbi:256095', 'gbif:3793847']	Gymnosporia senegalensis	both
LQ-01-61-53_01_pos.mzML	V116017	1	positive	Sample	Celastraceae	Maytenus	maytenus senegalensis	Stems	woody vegetative	woody tissue	aboveground	Maytenus_senegalensis|Stems	False	True	Maytenus senegalensis	ICN	1.0	maytenus senegalensis	[]	False	False	Gymnosporia senegalensis	170566.0	species	ott3.3draft1	['Catha decolor', 'Catha montana', 'Catha senegalensis', 'Celastrus coriaceus', 'Celastrus crenatus', 'Celastrus decolor', 'Celastrus glaucus', 'Celastrus montanus', 'Celastrus obovatus', 'Celastrus pallidus', 'Celastrus phyllacanthus', 'Celastrus saharae', 'Celastrus senegalensis', 'Celastrus senegalensis pumilus', 'Gymnosporia baumii', 'Gymnosporia benguelensis', 'Gymnosporia crenulata', 'Gymnosporia eminiana', 'Gymnosporia eremoecusa', 'Gymnosporia europaea', 'Gymnosporia intermedia', 'Gymnosporia montana', 'Gymnosporia saharae', 'Gymnosporia senegalensis angustifolia', 'Gymnosporia senegalensis inermis', 'Gymnosporia senegalensis spinosa', 'Maytenus baumii', 'Maytenus senegalensis', 'Staphylea montana']	['ncbi:256095', 'gbif:3793847']	Gymnosporia senegalensis	both
LQ-01-61-54_01_pos.mzML	V105698	1	positive	Sample	Celastraceae	Maytenus	maytenus undata	Leaves	photosynthetic	green tissue	aboveground	Maytenus_undata|Leaves	False	False	Maytenus undata	ICN	1.0	maytenus undata	[]	False	False	Maytenus undata	755531.0	species	ott3.3draft1	['Aerisilvaea serrata', 'Catha fasciculata', 'Celastrus collinus', 'Celastrus cymatodes', 'Celastrus dumetorum', 'Celastrus fasciculatus', 'Celastrus huillensis', 'Celastrus lancifolius', 'Celastrus laurifolius', 'Celastrus luteolus', 'Celastrus macrophyllus', 'Celastrus sinuato-dentatus', 'Celastrus undatus', 'Celastrus zeyheri', 'Gymnosporia fasciculata', 'Gymnosporia goetzeana', 'Gymnosporia huillensis', 'Gymnosporia lancifolia', 'Gymnosporia laurifolia', 'Gymnosporia luteola', 'Gymnosporia maliensis', 'Gymnosporia peglerae', 'Gymnosporia rehmannii', 'Gymnosporia undata', 'Gymnosporia zeyheri', 'Maytenus fasciculata', 'Maytenus goetzeana', 'Maytenus huillensis', 'Maytenus lancifolia', 'Maytenus laurifolia', 'Maytenus luteola', 'Maytenus zeyheri', 'Scolopia platyphylla']	['ncbi:123432', 'gbif:8980730', 'gbif:3793673', 'irmng:10465172']	Maytenus undata	both
LQ-01-61-55_01_pos.mzML	V105699	1	positive	Sample	Celastraceae	Maytenus	maytenus undata	Stems	woody vegetative	woody tissue	aboveground	Maytenus_undata|Stems	False	False	Maytenus undata	ICN	1.0	maytenus undata	[]	False	False	Maytenus undata	755531.0	species	ott3.3draft1	['Aerisilvaea serrata', 'Catha fasciculata', 'Celastrus collinus', 'Celastrus cymatodes', 'Celastrus dumetorum', 'Celastrus fasciculatus', 'Celastrus huillensis', 'Celastrus lancifolius', 'Celastrus laurifolius', 'Celastrus luteolus', 'Celastrus macrophyllus', 'Celastrus sinuato-dentatus', 'Celastrus undatus', 'Celastrus zeyheri', 'Gymnosporia fasciculata', 'Gymnosporia goetzeana', 'Gymnosporia huillensis', 'Gymnosporia lancifolia', 'Gymnosporia laurifolia', 'Gymnosporia luteola', 'Gymnosporia maliensis', 'Gymnosporia peglerae', 'Gymnosporia rehmannii', 'Gymnosporia undata', 'Gymnosporia zeyheri', 'Maytenus fasciculata', 'Maytenus goetzeana', 'Maytenus huillensis', 'Maytenus lancifolia', 'Maytenus laurifolia', 'Maytenus luteola', 'Maytenus zeyheri', 'Scolopia platyphylla']	['ncbi:123432', 'gbif:8980730', 'gbif:3793673', 'irmng:10465172']	Maytenus undata	both
LQ-01-61-56_01_pos.mzML	V109319	1	positive	Sample	Celastraceae	Maytenus	maytenus undata	Roots	roots	root tissue	belowground	Maytenus_undata|Roots	False	False	Maytenus undata	ICN	1.0	maytenus undata	[]	False	False	Maytenus undata	755531.0	species	ott3.3draft1	['Aerisilvaea serrata', 'Catha fasciculata', 'Celastrus collinus', 'Celastrus cymatodes', 'Celastrus dumetorum', 'Celastrus fasciculatus', 'Celastrus huillensis', 'Celastrus lancifolius', 'Celastrus laurifolius', 'Celastrus luteolus', 'Celastrus macrophyllus', 'Celastrus sinuato-dentatus', 'Celastrus undatus', 'Celastrus zeyheri', 'Gymnosporia fasciculata', 'Gymnosporia goetzeana', 'Gymnosporia huillensis', 'Gymnosporia lancifolia', 'Gymnosporia laurifolia', 'Gymnosporia luteola', 'Gymnosporia maliensis', 'Gymnosporia peglerae', 'Gymnosporia rehmannii', 'Gymnosporia undata', 'Gymnosporia zeyheri', 'Maytenus fasciculata', 'Maytenus goetzeana', 'Maytenus huillensis', 'Maytenus lancifolia', 'Maytenus laurifolia', 'Maytenus luteola', 'Maytenus zeyheri', 'Scolopia platyphylla']	['ncbi:123432', 'gbif:8980730', 'gbif:3793673', 'irmng:10465172']	Maytenus undata	both
LQ-01-61-57_01_pos.mzML	V107914	1	positive	Sample	Celastraceae	Microtropis	microtropis triflora	Roots	roots	root tissue	belowground	Microtropis_triflora|Roots	False	False	Microtropis triflora	ICN	1.0	microtropis triflora	[]	False	False	Microtropis triflora	1045126.0	species	ott3.3draft1	['Microtropis fokienensis longipedunculata', 'Microtropis triflora szechuanensis']	['ncbi:1089421', 'gbif:7265485']	Microtropis triflora	both
LQ-01-61-58_01_pos.mzML	V107915	1	positive	Sample	Celastraceae	Microtropis	microtropis triflora	Stems	woody vegetative	woody tissue	aboveground	Microtropis_triflora|Stems	False	False	Microtropis triflora	ICN	1.0	microtropis triflora	[]	False	False	Microtropis triflora	1045126.0	species	ott3.3draft1	['Microtropis fokienensis longipedunculata', 'Microtropis triflora szechuanensis']	['ncbi:1089421', 'gbif:7265485']	Microtropis triflora	both
LQ-01-61-59_01_pos.mzML	V107916	1	positive	Sample	Celastraceae	Microtropis	microtropis triflora	Leaves	photosynthetic	green tissue	aboveground	Microtropis_triflora|Leaves	False	False	Microtropis triflora	ICN	1.0	microtropis triflora	[]	False	False	Microtropis triflora	1045126.0	species	ott3.3draft1	['Microtropis fokienensis longipedunculata', 'Microtropis triflora szechuanensis']	['ncbi:1089421', 'gbif:7265485']	Microtropis triflora	both
LQ-01-61-60_01_pos.mzML	V102807	1	positive	Sample	Celastraceae	Mystroxylon	mystroxylon aethiopicum	Bark_Stems	woody vegetative	woody tissue	aboveground	Mystroxylon_aethiopicum|Bark_Stems	False	False	Mystroxylon aethiopicum	ICN	1.0	mystroxylon aethiopicum	[]	False	False	Mystroxylon aethiopicum	55956.0	species	ott3.3draft1	[]	['ncbi:353138', 'gbif:7265777']	Mystroxylon aethiopicum	both
LQ-01-61-61_01_pos.mzML	V103478	1	positive	Sample	Celastraceae	Mystroxylon	mystroxylon aethiopicum	Leaves	photosynthetic	green tissue	aboveground	Mystroxylon_aethiopicum|Leaves	False	False	Mystroxylon aethiopicum	ICN	1.0	mystroxylon aethiopicum	[]	False	False	Mystroxylon aethiopicum	55956.0	species	ott3.3draft1	[]	['ncbi:353138', 'gbif:7265777']	Mystroxylon aethiopicum	both
LQ-01-61-62_01_pos.mzML	V107716	1	positive	Sample	Celastraceae	Pleurostylia	pleurostylia africana	Leaves	photosynthetic	green tissue	aboveground	Pleurostylia_africana|Leaves	False	False	Pleurostylia africana	ICN	1.0	pleurostylia africana	[]	False	False	Pleurostylia africana	6093163.0	species	ott3.3draft1	['Pleurostylia heynei acutifolia']	['ncbi:1906730', 'gbif:3792438']	Pleurostylia africana	both
LQ-01-61-63_01_pos.mzML	V100713	1	positive	Sample	Celastraceae	Pleurostylia	pleurostylia pachyphloe	Stems	woody vegetative	woody tissue	aboveground	Pleurostylia_pachyphloe|Stems	True	False	Pleurostylia pachyphloea	ICN	0.9583333134651184	pleurostylia pachyphloe	[]	False	False	Pleurostylia pachyphloea	6093164.0	species	ott3.3draft1	['Euonymus myrtoides']	['ncbi:1906731', 'gbif:3792344']	Pleurostylia pachyphloea	both
LQ-01-61-64_01_pos.mzML	V100727	1	positive	Sample	Celastraceae	Pleurostylia	pleurostylia pachyphloe	Leaves	photosynthetic	green tissue	aboveground	Pleurostylia_pachyphloe|Leaves	True	False	Pleurostylia pachyphloea	ICN	0.9583333134651184	pleurostylia pachyphloe	[]	False	False	Pleurostylia pachyphloea	6093164.0	species	ott3.3draft1	['Euonymus myrtoides']	['ncbi:1906731', 'gbif:3792344']	Pleurostylia pachyphloea	both
LQ-01-61-65_01_pos.mzML	V113494	1	positive	Sample	Celastraceae	Salacia	salacia chinensis	Leaves	photosynthetic	green tissue	aboveground	Salacia_chinensis|Leaves	False	False	Salacia chinensis	ICN	1.0	salacia chinensis	[]	False	False	Salacia chinensis	380833.0	species	ott3.3draft1	['Comocladia serrata', 'Johnia coromandeliana', 'Johnia serrata', 'Salacia angularis', 'Salacia coromandeliana', 'Salacia evonymiflora', 'Salacia littoralis', 'Salacia naumannii', 'Salacia patens', 'Salacia podopetala', 'Salacia prinoides', 'Salacia roxburghii', 'Salacia sinensis', 'Salacia socia', 'Salacia wightiana', 'Tonsella chinensis', 'Tontelea prinoides']	['ncbi:1009589', 'gbif:5414293', 'irmng:10202499']	Salacia chinensis	both
LQ-01-61-66_01_pos.mzML	V113495	1	positive	Sample	Celastraceae	Salacia	salacia chinensis	Branche	woody vegetative	woody tissue	aboveground	Salacia_chinensis|Branche	False	False	Salacia chinensis	ICN	1.0	salacia chinensis	[]	False	False	Salacia chinensis	380833.0	species	ott3.3draft1	['Comocladia serrata', 'Johnia coromandeliana', 'Johnia serrata', 'Salacia angularis', 'Salacia coromandeliana', 'Salacia evonymiflora', 'Salacia littoralis', 'Salacia naumannii', 'Salacia patens', 'Salacia podopetala', 'Salacia prinoides', 'Salacia roxburghii', 'Salacia sinensis', 'Salacia socia', 'Salacia wightiana', 'Tonsella chinensis', 'Tontelea prinoides']	['ncbi:1009589', 'gbif:5414293', 'irmng:10202499']	Salacia chinensis	both
LQ-01-61-67_01_pos.mzML	V113496	1	positive	Sample	Celastraceae	Salacia	salacia chinensis	Roots	roots	root tissue	belowground	Salacia_chinensis|Roots	False	False	Salacia chinensis	ICN	1.0	salacia chinensis	[]	False	False	Salacia chinensis	380833.0	species	ott3.3draft1	['Comocladia serrata', 'Johnia coromandeliana', 'Johnia serrata', 'Salacia angularis', 'Salacia coromandeliana', 'Salacia evonymiflora', 'Salacia littoralis', 'Salacia naumannii', 'Salacia patens', 'Salacia podopetala', 'Salacia prinoides', 'Salacia roxburghii', 'Salacia sinensis', 'Salacia socia', 'Salacia wightiana', 'Tonsella chinensis', 'Tontelea prinoides']	['ncbi:1009589', 'gbif:5414293', 'irmng:10202499']	Salacia chinensis	both
LQ-01-61-68_01_pos.mzML	V114998	1	positive	Sample	Celastraceae	Salacia	salacia cochinchinensis	Leaves	photosynthetic	green tissue	aboveground	Salacia_cochinchinensis|Leaves	False	False	Salacia cochinchinensis	ICN	1.0	salacia cochinchinensis	[]	False	False	Salacia cochinchinensis	6093201.0	species	ott3.3draft1	[]	['gbif:5579857']	Salacia cochinchinensis	both
LQ-01-61-69_01_pos.mzML	V114999	1	positive	Sample	Celastraceae	Salacia	salacia cochinchinensis	Branche	woody vegetative	woody tissue	aboveground	Salacia_cochinchinensis|Branche	False	False	Salacia cochinchinensis	ICN	1.0	salacia cochinchinensis	[]	False	False	Salacia cochinchinensis	6093201.0	species	ott3.3draft1	[]	['gbif:5579857']	Salacia cochinchinensis	both
LQ-01-61-70_01_pos.mzML	V115000	1	positive	Sample	Celastraceae	Salacia	salacia cochinchinensis	Underground_parts	multiple	multiple	belowground	Salacia_cochinchinensis|Underground_parts	False	False	Salacia cochinchinensis	ICN	1.0	salacia cochinchinensis	[]	False	False	Salacia cochinchinensis	6093201.0	species	ott3.3draft1	[]	['gbif:5579857']	Salacia cochinchinensis	both
LQ-01-61-71_01_pos.mzML	V102387	1	positive	Sample	Celastraceae	Salacia	salacia prinoides	Indeterminated	multiple	multiple	multiple	Salacia_prinoides|Indeterminated	False	True	Salacia prinoides	ICN	1.0	salacia prinoides	[]	False	False	Salacia chinensis	380833.0	species	ott3.3draft1	['Comocladia serrata', 'Johnia coromandeliana', 'Johnia serrata', 'Salacia angularis', 'Salacia coromandeliana', 'Salacia evonymiflora', 'Salacia littoralis', 'Salacia naumannii', 'Salacia patens', 'Salacia podopetala', 'Salacia prinoides', 'Salacia roxburghii', 'Salacia sinensis', 'Salacia socia', 'Salacia wightiana', 'Tonsella chinensis', 'Tontelea prinoides']	['ncbi:1009589', 'gbif:5414293', 'irmng:10202499']	Salacia chinensis	both
LQ-01-61-72_01_pos.mzML	V102634	1	positive	Sample	Celastraceae	Salacia	salacia letestuana	Fruits	reproductive	green tissue	aboveground	Salacia_letestuana|Fruits	False	True	Salacia letestuana	ICN	1.0	salacia letestuana	[]	False	False	Salacighia letestuana	673632.0	species	ott3.3draft1	['Salacia letestuana', 'Salacighia malpighioides']	['ncbi:670378', 'gbif:3791314']	Salacighia letestuana	both
LQ-01-61-73_01_pos.mzML	V109564	1	positive	Sample	Celastraceae	Tripterygium	tripterygium hypoglacum	Roots	roots	root tissue	belowground	Tripterygium_hypoglacum |Roots	True	False	Tripterygium hypoglaucum	ICN	0.9583333134651184	tripterygium hypoglacum	[]	False	False	Tripterygium hypoglaucum	906992.0	species	ott3.3draft1	[]	['ncbi:205465', 'gbif:8761330']	Tripterygium hypoglaucum	both
LQ-01-61-74_01_pos.mzML	V107005	1	positive	Sample	Celastraceae	Tripterygium	tripterygium wilfordii	Roots	roots	root tissue	belowground	Tripterygium_wilfordii|Roots	False	False	Tripterygium wilfordii	ICN	1.0	tripterygium wilfordii	[]	False	False	Tripterygium wilfordii	300831.0	species	ott3.3draft1	['Aspidopterys hypoglauca', 'Tripterygium bullockii', 'Tripterygium forrestii', 'Tripterygium hypoglaucum', 'Tripterygium regelii', 'Tripterygium regelii occidentale', 'Tripterygium wilfordii exesum', 'Tripterygium wilfordii regelii']	['ncbi:458696', 'gbif:5579615']	Tripterygium wilfordii	both
LQ-01-61-75_01_pos.mzML	V107006	1	positive	Sample	Celastraceae	Tripterygium	tripterygium wilfordii	Stems	woody vegetative	woody tissue	aboveground	Tripterygium_wilfordii|Stems	False	False	Tripterygium wilfordii	ICN	1.0	tripterygium wilfordii	[]	False	False	Tripterygium wilfordii	300831.0	species	ott3.3draft1	['Aspidopterys hypoglauca', 'Tripterygium bullockii', 'Tripterygium forrestii', 'Tripterygium hypoglaucum', 'Tripterygium regelii', 'Tripterygium regelii occidentale', 'Tripterygium wilfordii exesum', 'Tripterygium wilfordii regelii']	['ncbi:458696', 'gbif:5579615']	Tripterygium wilfordii	both
LQ-01-61-76_01_pos.mzML		1	positive	Blank_process																									left_only
LQ-01-61-78_01_pos.mzML	V113570	1	positive	Sample	Celastraceae	Reissantia	reissantia indica	Roots	roots	root tissue	belowground	Reissantia_indica|Roots	False	True	Reissantia indica	ICN	1.0	reissantia indica	[]	False	False	Pristimera indica	332602.0	species	ott3.3draft1	['Hippocratea beccarii', 'Hippocratea cassinoides', 'Hippocratea disperma', 'Hippocratea euonymoides', 'Hippocratea fuscescens', 'Hippocratea indica', 'Hippocratea lobbii', 'Hippocratea obtusifolia', 'Hippocratea pentandra', 'Reissantia barbata', 'Reissantia cassinoides', 'Reissantia indica', 'Tontelea disperma']	['ncbi:123465', 'gbif:7265761']	Pristimera indica	both
LQ-QC-01_01_pos.mzML		1	positive	QC																									left_only
